event_ilk,event_symb,blockNumber,transactionIndex,address,transactionHash,logIndex,event_id,event_top,event_tab,event_lot,event_usr,event_kpr,event_coin,timestamp,from
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,12462592,20,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x1d9b3af0149aea6b31b542075e0bf74c4c133c80875d5e25aa911aa5d3a8c21f,28,1.2e-17,4059965000000,7364443555177448846411066831950.846750689604256687,3.13,0xE89063891F591565afc733b41492f0380Ae6ed3c,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e,7364443555177448846411066831.950846750689604256,1621397227,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,12463101,68,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x3b2599c129bfd75ab218274c8420e93943d2948e39abbe923a59a046dd67cdd0,118,1.3e-17,4004013000000,32863537789012386749171695127094.579726122637893377,14.05721597267054,0x051b8D59e43c419D7a402c242F9BcA234F8caa60,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e,32863537789012386749171695127.094579726122637893,1621404121,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,12463376,129,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0xb3aa2b84573bbbe3272bd11670aa32d0d62f422f844b4e9965fc347b5baab795,150,1.4e-17,3844516000000,5763588424206179512438505868163.011055410712341783,2.496450238913932,0xBFDb59E1E91287714b65d06134e4A62634e73D2d,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e,5763588424206179512438505868.163011055410712341,1621407906,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,12463379,178,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x097f0ba2196f3a417f8ce064690386f8b3d19c47a097e02ab0ff0383a3756274,234,1.5e-17,3844516000000,1062496610397787206546000450915045.500261701096497426,473,0x77dC3780A8B8Fd493FAEa063de6C765990B13351,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e,1062496610397787206546000450915.045500261701096497,1621407931,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,12463380,161,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x8f76e1ae85ebcd8645db3d5a3772f5eb727a1c5aa3e75594e202dd0f68ffb9d6,306,1.6e-17,3844516000000,17054265202044487644572489445871.476928950697411635,7.58143963,0x21aBecB1C63E99f09D6D051037F74EEb202CfB99,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e,17054265202044487644572489445.871476928950697411,1621407948,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,12464685,101,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x98f2e068cacc8d05a74c8e9c903db42c5ad0a725419940242cb23e21db1e39ad,141,1.7e-17,3677700000000,4337560618414307234082404266004533.714829356627021195,2030.85,0xC9c341c5689BAA5088d20012635f5Eb932F0C209,0xd2C1b9B2EdD04F03cD00B957fE04C5f4D9Fbb88f,4337560618414307234082404266004.533714829356627021,1621425623,0xd2C1b9B2EdD04F03cD00B957fE04C5f4D9Fbb88f
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,12464688,149,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x91a2f6547ebfa3c6325d037bdc8602e4b1459baecc190f6ec870c38e253c44fb,123,1.8e-17,3677700000000,5652254150726720991108037463286.013106880671568178,2.6,0x698933d76E731D13e2ec127a01df83f95D8d8AC7,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e,5652254150726720991108037463.286013106880671568,1621425658,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,12464689,127,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x670974798a478b977c52442b2a63f72bb33cf5a63ed8dc355f12a99c3aede321,138,1.9e-17,3677700000000,26799986844006706263635925524476.343277823458752387,12.25,0xBea422038DE0e77E6003b204d62F765cb0069122,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e,26799986844006706263635925524.476343277823458752,1621425684,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,12464692,235,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x8884ff1b91b75bebe60a8238db69f3d82b92fe21b85dd26065829b49189a1ff9,113,2e-17,3677700000000,103233885571067155736931206166399.665964540908469015,46.5,0x25E8fa5b81847812958228403DF0Af970d6fc808,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e,103233885571067155736931206166.399665964540908469,1621425715,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,12464692,236,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0xbc90fdaa914b6146e70477fc8a899221d89e46b62b663b9fbe4f0114d1ef21ad,118,2.1e-17,3677700000000,199524966848085422420931644590597.221738189516555701,91.69038527749355,0x53feebe7bBC8b15FAc15f31E987CA7A711677e23,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e,199524966848085422420931644590.597221738189516555,1621425715,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,12464693,101,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x5255c294d09960de3b5b128a4944f51b5b9cb4d7ca2ccb4dcfb4b842d0c6f92c,111,2.2e-17,3677700000000,167324504394399789373752319935860.666692749261287797,78,0xF23Ee7717Ee3229E9Fde07fE75cB354fCd4094f3,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e,167324504394399789373752319935.860666692749261287,1621425743,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,12464694,96,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x4fd9df734706d1d91806ac845edb61c171d9ae22526f5c6f2fa97d144a9dd1d1,68,2.3e-17,3677700000000,9608002368389974332816875011652.085622751596896865,4.413274927751104,0x82FC9B8B5A359d74573F44310824cfe951036e6b,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e,9608002368389974332816875011.652085622751596896,1621425757,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,12464695,207,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x214ce7f2747759c624fefd43e1bed1320f1b3cf10afff0f043ba0232a19a8966,242,2.4e-17,3677700000000,5664402822366789020595970970900.479747038879919486,2.551135104581474,0x59Cc0522a521DF4fe9a939DD93151e2f26e903Aa,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e,5664402822366789020595970970.900479747038879919,1621425765,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,12464698,23,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x90173efe00e54d279525cb0106df30c4fd6327847f851bcff9e2071a9743f045,42,2.5e-17,3677700000000,152891098967262385820878601310777.169390361897011511,69.0208503455534,0x791826D52A881241120170dee46DF7eBbEc75be7,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e,152891098967262385820878601310.777169390361897011,1621425813,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,12464996,112,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x0c90bfffe8d660b96e49dca25d6787a489f570c67e699c9f7e2028915382732d,301,2.6e-17,3517059000000,127630154638679843159019889074939.812772428156752891,61.58922098969785,0x9EC619003a515FD3F06977509fbEBb1477AefBC8,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e,127630154638679843159019889074.939812772428156752,1621429676,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,12465003,73,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x482a2c3dacfcb1a5df124a14bccdd9a98d93cd343a4b9d3feedb68116ba60368,338,2.7e-17,3517059000000,163537023144918277442744273828779.085509574938355592,80,0x6b076660afd8c7DAdFB0A09519a53207F23cb489,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e,163537023144918277442744273828.779085509574938355,1621429753,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,12465047,21,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x03e36fb066490e42836d5deaa26a5eef890dab4881ebcad5ddbfe2bf71c88229,119,2.8e-17,3517059000000,76619209560502308057623358462391.348810897342134153,35.9524,0x9c14ACfa9505062891b1bdDFB15c7F228e5A2626,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e,76619209560502308057623358462.391348810897342134,1621430339,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,12465050,65,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x1fca8eef85d2723ebb52f170959365dbc07b6ac7c3ac71db13c6d92c82700990,262,2.9e-17,3517059000000,291289729042648405810827991285682.815273648148761903,138,0x3680f770e487d51d50803FA4B785a8771cace07d,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e,291289729042648405810827991285.682815273648148761,1621430388,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,12465064,90,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x03389425f04bbd08dcd4e1cc8ca88c0fbdaeffbe49a7a19981cfc395c59cb693,361,3e-17,3517059000000,425191136972588681591823081678988.854187158673671202,207.47499731221203,0x9EF63945F3d171153150B73045bB193EBd04193e,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e,425191136972588681591823081678.988854187158673671,1621430556,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,12465066,59,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x33073f8770a9f6cc49e9d7ee7f0727948bc07997a6af01d099b5ff01b8796b79,115,3.1e-17,3517059000000,1777507074882965173492570367265392.395470692860860492,845.6097432220472,0xb5098b7F33aE3330aB0ea195C549b7B321C71265,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e,1777507074882965173492570367265.39239547069286086,1621430569,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,12465069,64,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x17d152beee6f2f057a4f16e3ca585b6d3ec67e470b1603d1e26d99ae0a980114,109,3.2e-17,3517059000000,13571318950470359284293846346104.956128523460510455,6.5,0x6a0beC7f7FAAB7ff1734A6925EE439414b514D4d,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e,13571318950470359284293846346.10495612852346051,1621430621,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,12465083,114,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x5f4c26565fce94f0af077766856891774ae7e3b2297e3c59c5f50dd4419e4e58,261,3.3e-17,3517059000000,16899927045989859440160825933691.321169744124212992,8,0x35a9638e06E4815e4DFF71Df2f6FC4c4369B4F8E,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e,16899927045989859440160825933.691321169744124212,1621430763,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,12465088,49,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x436cf43f25d0425d1ddeae48592715d226d1d998d1b26eb803e0151e496d377d,139,3.4e-17,3517059000000,46460663579121878379468257401360.727191105513765273,22.2,0x78fC3941D6F9D8AFbD1aE14aFb27C302063eB89a,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e,46460663579121878379468257401.360727191105513765,1621430791,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,12465089,70,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x8ec4d8650bdf01b0ec07bceba983cf16168cd1652325c88ee0af72c81b15a94a,222,3.5e-17,3517059000000,368152339948961166764484727735936.610599182692521593,175.00445452445325,0x9fb4eEAD763E9AFDbE07bb82fa6372b2963175C2,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e,368152339948961166764484727735.936610599182692521,1621430799,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,12465101,87,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x22e78dfeed4551c94cce36fb47d9e1216a0550a7bea4d95e66342b3c5beb904d,158,3.6e-17,3517059000000,37913437645834083218628944456759.227621401065020872,18.385,0x0d57CC84265c3702D674D831d5Ad284367946353,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e,37913437645834083218628944456.75922762140106502,1621430977,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,12465264,172,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0xf2706b2fb758acf4d49e12276680da3fd7d4b9c48339a86174ec672933d669b5,311,3.7e-17,3415074000000,347231297211175254771477163779611.225056352833862691,172.19072562578984,0x65C725845cF8e27F1f67488eA8538F7D454e5d98,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e,347231297211175254771477163779.611225056352833862,1621433166,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,12465265,98,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0xd1a4acd6defbc3719507f8ac7c07b3d102bba3153b5c2e70fbb2d0f3cbddab0a,200,3.8e-17,3415074000000,42186561794650406842937204209431.153559661113605576,20.9,0x17cfd9540D9C9DD629984D0b81a29a35E7891939,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e,42186561794650406842937204209.431153559661113605,1621433176,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,12465267,72,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x08b2bfb9d8060fde8929c8b533ef9689fa25e0695e62eea385af582677f32e3f,217,3.9e-17,3415074000000,191925173069677269401927604896138.317105108750908648,94.96212891656614,0x281fe44d8aAAc8ADa2633AE7108b89c4DF6fc79e,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e,191925173069677269401927604896.138317105108750908,1621433195,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,12465269,49,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x4688aa94808cc6d4309d4ca4b12733aa102f7b5371d7a1f6b0d403eccfde43eb,158,4e-17,3415074000000,56506402104563272314910012583949.767615763802956184,28.00262658379579,0xE456f3586604247e14841c507C930BAcc51C481c,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e,56506402104563272314910012583.949767615763802956,1621433246,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,12465283,195,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0xadf666498058f838ec70ee023f9191a00193adbc52f2a50d93b410a87f9c937a,289,4.1e-17,3415074000000,289911433545230038909865187950526.724325013229795482,144.1850428028711,0xC92DA42c32C565B90a21466CfAFdC030a3b34e54,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e,289911433545230038909865187950.526724325013229795,1621433424,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,12465286,140,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x9ceb4271a2efcd35fb33c0a954a1422da3f83b2819d03cea25933605a137b097,187,4.2e-17,3415074000000,48161686704607046195628546090272.266639230083429277,24.31287085744322,0xc409cEE85Ce171DCa6EaEDbA65c9aD68090e3e96,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e,48161686704607046195628546090.272266639230083429,1621433468,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,12465287,218,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x88a738ceab58aec1aeca15c4dc2b8805901200ddd347f37a9b2106b22c9bebae,366,4.3e-17,3415074000000,48110064699070926126876145726944.153400664479587584,23.95,0x349ae607fb5bA1fd91eE4e98079021a5FCbFa471,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e,48110064699070926126876145726.944153400664479587,1621433480,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,12465289,188,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0xfecc5680d66026d0df99575af749af76b388fca248f509470071a0b75b00b3e7,186,4.4e-17,3415074000000,257444280261234030704644746434253.935981251940865753,130,0x5314570E0Ae9D479e3e4E96A2A80077981c12c3B,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e,257444280261234030704644746434.253935981251940865,1621433542,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,12465290,185,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x8048d70958eaebd8186e714d9c2380a2ce5a3306303a7dbdcf1c0d1b212ddb33,272,4.5e-17,3415074000000,310969106667059207384564946249128.788942967809800551,156.78,0xdc96078009E422b9c6DB916fFa6b8C8be5Ae3F09,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e,310969106667059207384564946249.1287889429678098,1621433546,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,12465293,24,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0xb61a990f034fe4dbcd288adae2bde066153d9cfbbabd8f1f527cbe66648cf6ee,65,4.6e-17,3415074000000,21071331717765391138647768017143.128124987716518993,10.514851981441648,0x9dC1353b574224b8d05C8299099C3B9cEe576B29,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e,21071331717765391138647768017.143128124987716518,1621433571,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,12465313,206,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x2a867589a048fa2f9efeb0e26b3f21024eda04d28a12d17ecba14ac4fbc90199,241,4.7e-17,3415074000000,66697787135565000294154031294024.440297771904956666,32.75,0x44Cf094C421F4055b52e0c84b4a0956239A59791,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e,66697787135565000294154031294.024440297771904956,1621433931,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,12465315,86,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0xf2c5656cacb814ad1e7d5b9248e1475352cd0dc93f2e81925f21749cec6bb726,162,4.8e-17,3415074000000,67958782351687398911778301638633.707030881695760317,34.265,0xA1679EE3F5ef157cD72B9ece08a78136c4eb3993,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e,67958782351687398911778301638.63370703088169576,1621433974,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,12465316,251,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x9a637d66228713fb6cb9d257e4bbc7bb05bb3fd909717f8d51cf326b9b54f9d5,192,4.9e-17,3415074000000,660499223817534719389865010101037.68235978464137327,325,0x38821f50825679e1F87346563Ea83547E0D4859D,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e,660499223817534719389865010101.037682359784641373,1621433978,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,12465317,139,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0xdbcb1efcc51da3cf105dce4e08f2b870fed285913d1be33e1d78ea1e566e32b4,215,5e-17,3415074000000,22748981478827608475933629661860.025097255599548302,11.338123827,0xC59E18Ca535d11275E0D70a3D077e4D09C295A07,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e,22748981478827608475933629661.860025097255599548,1621434004,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,12465318,198,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x2add047bbb973b8e2544b0d59872ca9bc162d01ecdf97502103c7befca728b81,304,5.1e-17,3415074000000,211108379020679392309897473603676.983097004049162625,104.38,0x360b2BeD7bc3003271060C7F85bf9c9F052E6067,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e,211108379020679392309897473603.676983097004049162,1621434030,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,12465319,162,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0xffd9979f23cc7b76d564bb909c48d99c3d93083f39f1aefb733be15581e5fe24,332,5.2e-17,3415074000000,438711618917475946251020166806955.395505696018069529,215.658,0x997F32afcb889B307DCf581717619CF8130b457d,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e,438711618917475946251020166806.955395505696018069,1621434065,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,12465321,88,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0xb1676f242f426ed4e62fd1395a2247e93f8d73b1eddd58fdb22c6cafee87aaed,171,5.3e-17,3415074000000,12001814662948830912709960977432.083076232843909165,6,0xEF0aC73F6aa0741d822B7f6d199969218EDE7c4f,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e,12001814662948830912709960977.432083076232843909,1621434116,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,12465324,105,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x49e63e75ed1cb95271a0bc2158a374cae45e5a51edfa928064815ea69d1d0a34,387,5.4e-17,3415074000000,56716959500700397765870389928937.561853263805351001,28,0x87F1bA10bF53F876f744441dd09B2bBFD0F37a58,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e,56716959500700397765870389928.937561853263805351,1621434124,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,12465326,61,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x5014b5f5e99938be745047bdceedf0fb524bcf71515eae73e808bcdda9072e7f,213,5.5e-17,3415074000000,735800704489497972260400734319931.03073791526524654,363.6953762777953,0x2b3F10910eF9A4C153c5a45ddCEF9BB71d3E4716,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e,735800704489497972260400734319.931030737915265246,1621434144,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,12465327,136,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x6973aa3aa8c04b542a67331299a77a6cd28d66eb4226c17447d50a169c13eee4,327,5.6e-17,3415074000000,53843070420959658074752252664386.641497331484813176,26.46998858,0x86aA5Df1Ca43d9c4b8f64cA9618bEe4f677C4754,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e,53843070420959658074752252664.386641497331484813,1621434155,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,12465329,44,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x6a589893162260f30daa6796bc57679dbc9a6a5673c87cd24330a715864233ee,119,5.7e-17,3415074000000,264248917820317504904422331750260.397378331679990234,130,0xA068C2D1a2B041E1611c971783B3ce865bDA4B65,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e,264248917820317504904422331750.26039737833167999,1621434208,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,12465331,77,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0xa42d705ebfee86055d59c0ecc862ad2f0e77af377dd2a8b862249bd52cef7335,120,5.8e-17,3415074000000,140576474814656552959879425234191.831887172975054742,70,0xa1Aaa70f0224dB4D677731F075586D5630c8262C,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e,140576474814656552959879425234.191831887172975054,1621434227,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,12465538,188,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x025cccaf31c3d09a1a2604b0c90b892dac8f692da2526f65608ad5ab2b39483c,306,5.9e-17,3172208000000,80611691732607768241046694727777.054956175633099588,42,0xDBcF5a8cb0Ba5117d32B7Efe27c6DEDEEF88F801,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e,80611691732607768241046694727.777054956175633099,1621436790,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,12465541,38,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x5cd3dff410e284a4a5d380a7fe6f96386e8efb0ee91602afe0734b411ea314f6,261,6e-17,3172208000000,86024449063971603736736675048002.556823967998776193,44.5,0x31693C6f4F61C6a6eBf8900c4BE95b0fbB083289,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e,86024449063971603736736675048.002556823967998776,1621436854,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,12465543,239,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x4d4238a6c4a8abcacee60d2d0301ad769cba8a9ec4d1ee36cbbadf292180cee5,314,6.1e-17,3172208000000,43274539236891875974359677292739.078502558225713573,22.8,0xD5bC5627e92aC57730960aFaE5F4C0d1e481396c,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e,43274539236891875974359677292.739078502558225713,1621436891,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,12465544,160,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x5c630548889c259921da517aa05be176f3fd3a4320fb20617aa4e664c7dd2811,438,6.2e-17,3172208000000,5653893871906623692755830041299.609297161877931731,2.898,0xeb248D095823649953F2138447B8eB6a5462Ed71,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e,5653893871906623692755830041.299609297161877931,1621436896,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e
